"PQ_nummer","X","Y","Datum"
"01117463042","117171","463481","20160912"
"01117463042","117171","463481","20160912"
"01117463042","117171","463481","20160912"
"01117463042","117171","463481","20160912"
"01117463042","117171","463481","20160912"
"01117463052","117331","463961","20160912"
"01117463052","117331","463961","20160912"
"01117463052","117331","463961","20160912"
"01117463052","117331","463961","20160912"
"01117463052","117331","463961","20160912"
"01117463052","117331","463961","20160912"
"01117463052","117331","463961","20160912"
"01117463052","117331","463961","20160912"
"01117463052","117331","463961","20160912"
"01117463052","117331","463961","20160912"
"01117463052","117331","463961","20160912"
"01117463052","117331","463961","20160912"
"01117463052","117331","463961","20160912"
"01117463052","117331","463961","20160912"
"01117463052","117331","463961","20160912"
"01117463052","117331","463961","20160912"
"01117463052","117331","463961","20160912"
"01117463052","117331","463961","20160912"
"01117463052","117331","463961","20160912"
"01117463052","117331","463961","20160912"
"01117463052","117331","463961","20160912"
"01117463052","117331","463961","20160912"
"01117463052","117331","463961","20160912"
"01117463052","117331","463961","20160912"
"01117463052","117331","463961","20160912"
"01117463052","117331","463961","20160912"
"01117463052","117331","463961","20160912"
"01117463052","117331","463961","20160912"
"01117463052","117331","463961","20160912"
"01117463052","117331","463961","20160912"
"01117463062","117496","463534","20160912"
"01117463062","117496","463534","20160912"
"01117463062","117496","463534","20160912"
"01117463062","117496","463534","20160912"
"01117463062","117496","463534","20160912"
"01117463062","117496","463534","20160912"
"01117463062","117496","463534","20160912"
"01117463062","117496","463534","20160912"
"01117463062","117496","463534","20160912"
"01117463062","117496","463534","20160912"
"01117463062","117496","463534","20160912"
"01117463062","117496","463534","20160912"
"01117463062","117496","463534","20160912"
"01117463062","117496","463534","20160912"
"01117463062","117496","463534","20160912"
"01117463062","117496","463534","20160912"
"01117463062","117496","463534","20160912"
"01117463062","117496","463534","20160912"
"01117463062","117496","463534","20160912"
"01117463062","117496","463534","20160912"
"01117463062","117496","463534","20160912"
"01117463062","117496","463534","20160912"
"01117463062","117496","463534","20160912"
"01117463062","117496","463534","20160912"
"01117463062","117496","463534","20160912"
"01117463062","117496","463534","20160912"
"01117463062","117496","463534","20160912"
"01117463062","117496","463534","20160912"
"01117463062","117496","463534","20160912"
"01117463062","117496","463534","20160912"
"01117463072","117394","463353","20160527"
"01117463072","117394","463353","20160527"
"01117463072","117394","463353","20160527"
"01117463072","117394","463353","20160527"
"01117463072","117394","463353","20160527"
"01117463072","117394","463353","20160527"
"01117463072","117394","463353","20160527"
"01117463072","117394","463353","20160527"
"01117463072","117394","463353","20160527"
"01117463072","117394","463353","20160527"
"01117463072","117394","463353","20160527"
"01117463072","117394","463353","20160527"
"01117463072","117394","463353","20160527"
"01117463072","117394","463353","20160527"
"01117463072","117394","463353","20160527"
"01117463072","117394","463353","20160527"
"01117463082","117521","463707","20160527"
"01117463082","117521","463707","20160527"
"01117463082","117521","463707","20160527"
"01117463082","117521","463707","20160527"
"01117463082","117521","463707","20160527"
"01117463082","117521","463707","20160527"
"01117463082","117521","463707","20160527"
"01117463082","117521","463707","20160527"
"01117463082","117521","463707","20160527"
"01117463082","117521","463707","20160527"
"01117463082","117521","463707","20160527"
"01117463082","117521","463707","20160527"
"01117463082","117521","463707","20160527"
"01117463102","117197","463443","20160527"
"01117463102","117197","463443","20160527"
"01117463102","117197","463443","20160527"
"01117463102","117197","463443","20160527"
"01117463102","117197","463443","20160527"
"01117463102","117197","463443","20160527"
"01117463102","117197","463443","20160527"
"01117463102","117197","463443","20160527"
"01117463102","117197","463443","20160527"
"01117463102","117197","463443","20160527"
"01117463102","117197","463443","20160527"
"01117463102","117197","463443","20160527"
"01117463102","117197","463443","20160527"
"01117463102","117197","463443","20160527"
"01117463102","117197","463443","20160527"
"01117463102","117197","463443","20160527"
"01117463102","117197","463443","20160527"
"01117463102","117197","463443","20160527"
"01117463102","117197","463443","20160527"
"01117463102","117197","463443","20160527"
"01117463102","117197","463443","20160527"
"01117463102","117197","463443","20160527"
"01117463102","117197","463443","20160527"
"01117463102","117197","463443","20160527"
"01117463102","117197","463443","20160527"
"01117463102","117197","463443","20160527"
"01117463102","117197","463443","20160527"
"01117463102","117197","463443","20160527"
"01117463102","117197","463443","20160527"
"01117463102","117197","463443","20160527"
"01117463122","117141","463603","20160912"
"01117463122","117141","463603","20160912"
"01117463122","117141","463603","20160912"
"01117463122","117141","463603","20160912"
"01117463122","117141","463603","20160912"
"01117463122","117141","463603","20160912"
"01117463122","117141","463603","20160912"
"01117463122","117141","463603","20160912"
"01117463122","117141","463603","20160912"
"01117463122","117141","463603","20160912"
"01117463122","117141","463603","20160912"
"01117463122","117141","463603","20160912"
"01117463122","117141","463603","20160912"
"01117463122","117141","463603","20160912"
"01117463122","117141","463603","20160912"
"01117463122","117141","463603","20160912"
"01117463122","117141","463603","20160912"
"01117463122","117141","463603","20160912"
"01117463122","117141","463603","20160912"
"01117463122","117141","463603","20160912"
"01117463122","117141","463603","20160912"
"01117463122","117141","463603","20160912"
"01117463122","117141","463603","20160912"
"01117463122","117141","463603","20160912"
"01117463122","117141","463603","20160912"
"01112459132","112226","459552","20170922"
"01112459132","112226","459552","20170922"
"01112459132","112226","459552","20170922"
"01112459132","112226","459552","20170922"
"01112459132","112226","459552","20170922"
"01112459132","112226","459552","20170922"
"01112459132","112226","459552","20170922"
"01112459132","112226","459552","20170922"
"01113459052","113302","459476","20170922"
"01113459052","113302","459476","20170922"
"01113459052","113302","459476","20170922"
"01113459052","113302","459476","20170922"
"01113459052","113302","459476","20170922"
"01113459052","113302","459476","20170922"
"01113460072","113567","460859","20170922"
"01113460072","113567","460859","20170922"
"01113460072","113567","460859","20170922"
"01113460072","113567","460859","20170922"
"01113460072","113567","460859","20170922"
"01113460072","113567","460859","20170922"
"01113460072","113567","460859","20170922"
"01113460072","113567","460859","20170922"
"01113460072","113567","460859","20170922"
"01113460072","113567","460859","20170922"
"01113460072","113567","460859","20170922"
"01113460072","113567","460859","20170922"
"01113460072","113567","460859","20170922"
"01113461474","113942","461381","20170613"
"01113461474","113942","461381","20170613"
"01113461474","113942","461381","20170613"
"01113461474","113942","461381","20170613"
"01113461474","113942","461381","20170613"
"01113461474","113942","461381","20170613"
"01113461474","113942","461381","20170613"
"01113461474","113942","461381","20170613"
"01113461474","113942","461381","20170613"
"01113461474","113942","461381","20170613"
"01113461474","113942","461381","20170613"
"01113461474","113942","461381","20170613"
"01113461474","113942","461381","20170613"
"01113461474","113942","461381","20170613"
"01113461474","113942","461381","20170613"
"01113461474","113942","461381","20170613"
"01113461474","113942","461381","20170613"
"01113461474","113942","461381","20170613"
"01114461622","114266","461991","20170613"
"01114461622","114266","461991","20170613"
"01114461622","114266","461991","20170613"
"01114461622","114266","461991","20170613"
"01114461622","114266","461991","20170613"
"01114461622","114266","461991","20170613"
"01114461622","114266","461991","20170613"
"01114461622","114266","461991","20170613"
"01114461622","114266","461991","20170613"
"01114461622","114266","461991","20170613"
"01114461622","114266","461991","20170613"
"01114461622","114266","461991","20170613"
"01114461622","114266","461991","20170613"
"01114461622","114266","461991","20170613"
"01114461622","114266","461991","20170613"
"01114461622","114266","461991","20170613"
"01114461622","114266","461991","20170613"
"01114461622","114266","461991","20170613"
"01114461622","114266","461991","20170613"
"01114461622","114266","461991","20170613"
"01114461622","114266","461991","20170613"
"01114461622","114266","461991","20170613"
"01114461622","114266","461991","20170613"
"01114461622","114266","461991","20170613"
"01114461622","114266","461991","20170613"
"01114461622","114266","461991","20170613"
"01114461622","114266","461991","20170613"
"01114461622","114266","461991","20170613"
"01114461622","114266","461991","20170613"
"01114461622","114266","461991","20170613"
"01114461622","114266","461991","20170613"
"01114461622","114266","461991","20170613"
"01114461622","114266","461991","20170613"
"01114461622","114266","461991","20170613"
"01114461642","114342","461842","20170613"
"01114461642","114342","461842","20170613"
"01114461642","114342","461842","20170613"
"01114461642","114342","461842","20170613"
"01114461642","114342","461842","20170613"
"01114461642","114342","461842","20170613"
"01114461642","114342","461842","20170613"
"01114461642","114342","461842","20170613"
"01114461642","114342","461842","20170613"
"01114461642","114342","461842","20170613"
"01114461642","114342","461842","20170613"
"01114461642","114342","461842","20170613"
"01114461642","114342","461842","20170613"
"01114461642","114342","461842","20170613"
"01114461642","114342","461842","20170613"
"01114461642","114342","461842","20170613"
"01114461642","114342","461842","20170613"
"01114461642","114342","461842","20170613"
"01114461642","114342","461842","20170613"
"01114461642","114342","461842","20170613"
"01114461642","114342","461842","20170613"
"01114461642","114342","461842","20170613"
"01114461642","114342","461842","20170613"
"01114461642","114342","461842","20170613"
"01114461642","114342","461842","20170613"
"01114461642","114342","461842","20170613"
"01114461642","114342","461842","20170613"
"01114461642","114342","461842","20170613"
"01114461642","114342","461842","20170613"
"01114461642","114342","461842","20170613"
"01114461642","114342","461842","20170613"
"01114461642","114342","461842","20170613"
"01115462082","115685","462213","20170922"
"01115462082","115685","462213","20170922"
"01115462082","115685","462213","20170922"
"01115462082","115685","462213","20170922"
"01115462082","115685","462213","20170922"
"01115462082","115685","462213","20170922"
"01115462082","115685","462213","20170922"
"01115462082","115685","462213","20170922"
"01115462082","115685","462213","20170922"
"01115462082","115685","462213","20170922"
"01115462082","115685","462213","20170922"
"01115462082","115685","462213","20170922"
"01115462082","115685","462213","20170922"
"01115462082","115685","462213","20170922"
"01115462082","115685","462213","20170922"
"01115462082","115685","462213","20170922"
"01115462082","115685","462213","20170922"
"01115462082","115685","462213","20170922"
"01115462082","115685","462213","20170922"
"01115462082","115685","462213","20170922"
"01115462082","115685","462213","20170922"
"01115462152","115726","462161","20170922"
"01115462152","115726","462161","20170922"
"01115462152","115726","462161","20170922"
"01115462152","115726","462161","20170922"
"01115462152","115726","462161","20170922"
"01115462152","115726","462161","20170922"
"01115462152","115726","462161","20170922"
"01115462152","115726","462161","20170922"
"01115462152","115726","462161","20170922"
"01115462152","115726","462161","20170922"
"01115462152","115726","462161","20170922"
"01115462152","115726","462161","20170922"
"01115462152","115726","462161","20170922"
"01115462152","115726","462161","20170922"
"01115462152","115726","462161","20170922"
"01115462152","115726","462161","20170922"
"01115462152","115726","462161","20170922"
"01115462152","115726","462161","20170922"
"01115462152","115726","462161","20170922"
"01115462152","115726","462161","20170922"
"01115462152","115726","462161","20170922"
"01115462152","115726","462161","20170922"
"01115462152","115726","462161","20170922"
"01115462152","115726","462161","20170922"
"01115462152","115726","462161","20170922"
"01115462152","115726","462161","20170922"
"01115462152","115726","462161","20170922"
"01115462152","115726","462161","20170922"
"01115462152","115726","462161","20170922"
"01115462152","115726","462161","20170922"
"01115462152","115726","462161","20170922"
"01115462152","115726","462161","20170922"
"01115462152","115726","462161","20170922"
"01115462162","115691","462202","20170922"
"01115462162","115691","462202","20170922"
"01115462162","115691","462202","20170922"
"01115462162","115691","462202","20170922"
"01115462162","115691","462202","20170922"
"01115462162","115691","462202","20170922"
"01115462162","115691","462202","20170922"
"01115462162","115691","462202","20170922"
"01115462162","115691","462202","20170922"
"01115462162","115691","462202","20170922"
"01115462162","115691","462202","20170922"
"01115462162","115691","462202","20170922"
"01115462162","115691","462202","20170922"
"01115462162","115691","462202","20170922"
"01115462162","115691","462202","20170922"
"01115462162","115691","462202","20170922"
"01115462162","115691","462202","20170922"
"01115462162","115691","462202","20170922"
"01115462162","115691","462202","20170922"
"01115462162","115691","462202","20170922"
"01115462162","115691","462202","20170922"
"01115463062","115510","463210","20170922"
"01115463062","115510","463210","20170922"
"01115463062","115510","463210","20170922"
"01115463062","115510","463210","20170922"
"01115463062","115510","463210","20170922"
"01115463062","115510","463210","20170922"
"01115463062","115510","463210","20170922"
"01115463062","115510","463210","20170922"
"01115463062","115510","463210","20170922"
"01116462802","116186","462673","20170613"
"01116462802","116186","462673","20170613"
"01116462802","116186","462673","20170613"
"01116462802","116186","462673","20170613"
"01116462802","116186","462673","20170613"
"01116462802","116186","462673","20170613"
"01116462802","116186","462673","20170613"
"01116462802","116186","462673","20170613"
"01116462802","116186","462673","20170613"
"01116462802","116186","462673","20170613"
"01116462802","116186","462673","20170613"
"01116462802","116186","462673","20170613"
"01116462802","116186","462673","20170613"
"01116462802","116186","462673","20170613"
"01116462802","116186","462673","20170613"
"01116462802","116186","462673","20170613"
"01116462802","116186","462673","20170613"
"01116462802","116186","462673","20170613"
"01116462802","116186","462673","20170613"
"01116462802","116186","462673","20170613"
"01116462802","116186","462673","20170613"
"01116462802","116186","462673","20170613"
"01116462802","116186","462673","20170613"
"01116462802","116186","462673","20170613"
"01116462802","116186","462673","20170613"
"01116462802","116186","462673","20170613"
"01116462802","116186","462673","20170613"
"01116462802","116186","462673","20170613"
"01116462802","116186","462673","20170613"
"01116462802","116186","462673","20170613"
"01116462802","116186","462673","20170613"
"01116462802","116186","462673","20170613"
"01116462822","116174","462674","20170613"
"01116462822","116174","462674","20170613"
"01116462822","116174","462674","20170613"
"01116462822","116174","462674","20170613"
"01116462822","116174","462674","20170613"
"01116462822","116174","462674","20170613"
"01116462822","116174","462674","20170613"
"01116462822","116174","462674","20170613"
"01116462822","116174","462674","20170613"
"01116462822","116174","462674","20170613"
"01116462822","116174","462674","20170613"
"01116462822","116174","462674","20170613"
"01116462822","116174","462674","20170613"
"01116462822","116174","462674","20170613"
"01116462822","116174","462674","20170613"
"01116462822","116174","462674","20170613"
"01116462822","116174","462674","20170613"
"01116462822","116174","462674","20170613"
"01116462822","116174","462674","20170613"
"01116462822","116174","462674","20170613"
"01116462822","116174","462674","20170613"
"01116462822","116174","462674","20170613"
"01116462822","116174","462674","20170613"
"01116462822","116174","462674","20170613"
"01116462822","116174","462674","20170613"
"01116462822","116174","462674","20170613"
"01116462822","116174","462674","20170613"
"01116462822","116174","462674","20170613"
"01116462822","116174","462674","20170613"
"01116462822","116174","462674","20170613"
"01116462822","116174","462674","20170613"
"01116462822","116174","462674","20170613"
"01116462822","116174","462674","20170613"
"01116462822","116174","462674","20170613"
"01116462832","116051","462252","20170613"
"01116462832","116051","462252","20170613"
"01116462832","116051","462252","20170613"
"01116462832","116051","462252","20170613"
"01116462832","116051","462252","20170613"
"01116462832","116051","462252","20170613"
"01116462832","116051","462252","20170613"
"01116462832","116051","462252","20170613"
"01116462832","116051","462252","20170613"
"01116462832","116051","462252","20170613"
"01116462832","116051","462252","20170613"
"01116462832","116051","462252","20170613"
"01116462832","116051","462252","20170613"
"01116462832","116051","462252","20170613"
"01116462832","116051","462252","20170613"
"01116462832","116051","462252","20170613"
"01116462832","116051","462252","20170613"
"01116462832","116051","462252","20170613"
"01116462832","116051","462252","20170613"
"01116462832","116051","462252","20170613"
"01116462832","116051","462252","20170613"
"01116462832","116051","462252","20170613"
"01116462832","116051","462252","20170613"
"01116462832","116051","462252","20170613"
"01116462832","116051","462252","20170613"
"01116462832","116051","462252","20170613"
"01117463130","117168","463596","20170802"
"01117463140","117028","463263","20170802"
"01117463150","117336","463968","20170802"
"01117463150","117336","463968","20170802"
"01117463150","117336","463968","20170802"
"01117463150","117336","463968","20170802"
"01117463160","117393","463733","20170802"
"01117463170","117255","463995","20170802"
"01117463190","117001","463759","20170802"
"01117463190","117001","463759","20170802"
"01117463190","117001","463759","20170802"
"01117463190","117001","463759","20170802"
"01117463190","117001","463759","20170802"
"01117464080","117329","464091","20170802"
"01117464080","117329","464091","20170802"
"01117464080","117329","464091","20170802"
"01117464080","117329","464091","20170802"
"01117464080","117329","464091","20170802"
"01117464090","117294","464045","20170802"
"01117464090","117294","464045","20170802"
"01117464090","117294","464045","20170802"
"01117464110","117087","464071","20170802"
"01117464110","117087","464071","20170802"
"01117464110","117087","464071","20170802"
"01118464972","118905","464028","20170906"
"01118464972","118905","464028","20170906"
"01118464972","118905","464028","20170906"
"01118464972","118905","464028","20170906"
"01118464972","118905","464028","20170906"
"01118464972","118905","464028","20170906"
"01118464972","118905","464028","20170906"
"01118464972","118905","464028","20170906"
"01118464972","118905","464028","20170906"
"01118464972","118905","464028","20170906"
"01118464972","118905","464028","20170906"
"01118464972","118905","464028","20170906"
"01118464972","118905","464028","20170906"
"01118464972","118905","464028","20170906"
"01118464972","118905","464028","20170906"
"01118464972","118905","464028","20170906"
"01118464972","118905","464028","20170906"
"01118464972","118905","464028","20170906"
"01118464972","118905","464028","20170906"
"01118464972","118905","464028","20170906"
"01118464972","118905","464028","20170906"
"01118464972","118905","464028","20170906"
"01118464972","118905","464028","20170906"
"01118464972","118905","464028","20170906"
"01118464972","118905","464028","20170906"
"01118464972","118905","464028","20170906"
"01118464972","118905","464028","20170906"
"01118464972","118905","464028","20170906"
"01118464972","118905","464028","20170906"
"01118464972","118905","464028","20170906"
"01113460777","113030","460838","20180604"
"01113460777","113030","460838","20180604"
"01113460777","113030","460838","20180604"
"01113460777","113030","460838","20180604"
"01113460777","113030","460838","20180604"
"01113460777","113030","460838","20180604"
"01113460777","113030","460838","20180604"
"01113460777","113030","460838","20180604"
"01113460777","113030","460838","20180604"
"01113460777","113030","460838","20180604"
"01113460777","113030","460838","20180604"
"01113460777","113030","460838","20180604"
"01113460777","113030","460838","20180604"
"01113460777","113030","460838","20180604"
"01113460777","113030","460838","20180604"
"01113460777","113030","460838","20180604"
"01113460777","113030","460838","20180604"
"01113460777","113030","460838","20180604"
"01113460777","113030","460838","20180604"
"01113460777","113030","460838","20180604"
"01113460777","113030","460838","20180604"
"01113460777","113030","460838","20180604"
"01113460777","113030","460838","20180604"
"01113460777","113030","460838","20180604"
"01113460777","113030","460838","20180604"
"01113460777","113030","460838","20180604"
"01113460777","113030","460838","20180604"
"01113460777","113030","460838","20180604"
"01113460777","113030","460838","20180604"
"01113460777","113030","460838","20180604"
"01113460777","113030","460838","20180604"
"01113460777","113030","460838","20180604"
"01113460777","113030","460838","20180604"
"01113460777","113030","460838","20180604"
"01113460777","113030","460838","20180604"
"01113460777","113030","460838","20180604"
"01113460777","113030","460838","20180604"
"01113460777","113030","460838","20180604"
"01113460777","113030","460838","20180604"
"01113460777","113030","460838","20180604"
"01113461475","113940","461404","20180604"
"01113461475","113940","461404","20180604"
"01113461475","113940","461404","20180604"
"01113461475","113940","461404","20180604"
"01113461475","113940","461404","20180604"
"01113461475","113940","461404","20180604"
"01113461475","113940","461404","20180604"
"01113461475","113940","461404","20180604"
"01113461475","113940","461404","20180604"
"01113461475","113940","461404","20180604"
"01113461475","113940","461404","20180604"
"01113461475","113940","461404","20180604"
"01113461475","113940","461404","20180604"
"01113461475","113940","461404","20180604"
"01113461475","113940","461404","20180604"
"01113461475","113940","461404","20180604"
"01113461475","113940","461404","20180604"
"01113461475","113940","461404","20180604"
"01113461475","113940","461404","20180604"
"01113461475","113940","461404","20180604"
"01113461475","113940","461404","20180604"
"01113461475","113940","461404","20180604"
"01113461475","113940","461404","20180604"
"01113461475","113940","461404","20180604"
"01113461475","113940","461404","20180604"
"01113461475","113940","461404","20180604"
"01113461475","113940","461404","20180604"
"01113461475","113940","461404","20180604"
"01113461475","113940","461404","20180604"
"01113461475","113940","461404","20180604"
"01113461475","113940","461404","20180604"
"01113461475","113940","461404","20180604"
"01113461475","113940","461404","20180604"
"01113461475","113940","461404","20180604"
"01113461475","113940","461404","20180604"
"01113461475","113940","461404","20180604"
"01113461475","113940","461404","20180604"
"01113461475","113940","461404","20180604"
"01113461475","113940","461404","20180604"
"01113461475","113940","461404","20180604"
"01113461475","113940","461404","20180604"
"01114461332","114922","461176","20180731"
"01114461332","114922","461176","20180731"
"01114461332","114922","461176","20180731"
"01114461332","114922","461176","20180731"
"01114461332","114922","461176","20180731"
"01114461332","114922","461176","20180731"
"01114461332","114922","461176","20180731"
"01114461332","114922","461176","20180731"
"01114461332","114922","461176","20180731"
"01114461332","114922","461176","20180731"
"01114461332","114922","461176","20180731"
"01114461332","114922","461176","20180731"
"01114461332","114922","461176","20180731"
"01114461332","114922","461176","20180731"
"01114461332","114922","461176","20180731"
"01114461332","114922","461176","20180731"
"01114461332","114922","461176","20180731"
"01114461332","114922","461176","20180731"
"01114461332","114922","461176","20180731"
"01114461332","114922","461176","20180731"
"01114461464","114013","461324","20180604"
"01114461464","114013","461324","20180604"
"01114461464","114013","461324","20180604"
"01114461464","114013","461324","20180604"
"01114461464","114013","461324","20180604"
"01114461464","114013","461324","20180604"
"01114461464","114013","461324","20180604"
"01114461464","114013","461324","20180604"
"01114461464","114013","461324","20180604"
"01114461464","114013","461324","20180604"
"01114461464","114013","461324","20180604"
"01114461464","114013","461324","20180604"
"01114461464","114013","461324","20180604"
"01114461464","114013","461324","20180604"
"01114461464","114013","461324","20180604"
"01114461464","114013","461324","20180604"
"01114461464","114013","461324","20180604"
"01114461464","114013","461324","20180604"
"01114461464","114013","461324","20180604"
"01114461464","114013","461324","20180604"
"01114461464","114013","461324","20180604"
"01114461582","114927","461223","20180731"
"01114461582","114927","461223","20180731"
"01114461582","114927","461223","20180731"
"01114461582","114927","461223","20180731"
"01114461582","114927","461223","20180731"
"01114461582","114927","461223","20180731"
"01114461582","114927","461223","20180731"
"01114461582","114927","461223","20180731"
"01114461582","114927","461223","20180731"
"01114461582","114927","461223","20180731"
"01114461582","114927","461223","20180731"
"01114461582","114927","461223","20180731"
"01114461582","114927","461223","20180731"
"01114461582","114927","461223","20180731"
"01114461582","114927","461223","20180731"
"01114461582","114927","461223","20180731"
"01114461582","114927","461223","20180731"
"01114461582","114927","461223","20180731"
"01114461582","114927","461223","20180731"
"01114461582","114927","461223","20180731"
"01114461582","114927","461223","20180731"
"01114461582","114927","461223","20180731"
"01114461582","114927","461223","20180731"
"01114461582","114927","461223","20180731"
"01114461582","114927","461223","20180731"
"01114461582","114927","461223","20180731"
"01114461582","114927","461223","20180731"
"01115460202","115266","460487","20180730"
"01115460202","115266","460487","20180730"
"01115460202","115266","460487","20180730"
"01115460202","115266","460487","20180730"
"01115460202","115266","460487","20180730"
"01115460202","115266","460487","20180730"
"01115460202","115266","460487","20180730"
"01115460202","115266","460487","20180730"
"01115460202","115266","460487","20180730"
"01115460202","115266","460487","20180730"
"01115460202","115266","460487","20180730"
"01115460202","115266","460487","20180730"
"01115460202","115266","460487","20180730"
"01115460202","115266","460487","20180730"
"01115460202","115266","460487","20180730"
"01115460202","115266","460487","20180730"
"01115460202","115266","460487","20180730"
"01115460202","115266","460487","20180730"
"01115460202","115266","460487","20180730"
"01115460202","115266","460487","20180730"
"01115460202","115266","460487","20180730"
"01115460202","115266","460487","20180730"
"01115460202","115266","460487","20180730"
"01115460202","115266","460487","20180730"
"01115460262","115204","460379","20180731"
"01115460262","115204","460379","20180731"
"01115460262","115204","460379","20180731"
"01115460262","115204","460379","20180731"
"01115460262","115204","460379","20180731"
"01115460262","115204","460379","20180731"
"01115460262","115204","460379","20180731"
"01115460262","115204","460379","20180731"
"01115460262","115204","460379","20180731"
"01115460262","115204","460379","20180731"
"01115460262","115204","460379","20180731"
"01115460262","115204","460379","20180731"
"01115460262","115204","460379","20180731"
"01115460262","115204","460379","20180731"
"01115460262","115204","460379","20180731"
"01115460262","115204","460379","20180731"
"01115460262","115204","460379","20180731"
"01115460262","115204","460379","20180731"
"01115460262","115204","460379","20180731"
"01115460262","115204","460379","20180731"
"01115460290","115214","460603","20180730"
"01115460290","115214","460603","20180730"
"01115460290","115214","460603","20180730"
"01115460290","115214","460603","20180730"
"01115460290","115214","460603","20180730"
"01115460290","115214","460603","20180730"
"01115460290","115214","460603","20180730"
"01115460290","115214","460603","20180730"
"01115460290","115214","460603","20180730"
"01115460290","115214","460603","20180730"
"01115460290","115214","460603","20180730"
"01115460290","115214","460603","20180730"
"01115460290","115214","460603","20180730"
"01115460290","115214","460603","20180730"
"01115460290","115214","460603","20180730"
"01115460290","115214","460603","20180730"
"01115460290","115214","460603","20180730"
"01115460290","115214","460603","20180730"
"01115460290","115214","460603","20180730"
"01115460290","115214","460603","20180730"
"01115460290","115214","460603","20180730"
"01115460290","115214","460603","20180730"
"01115460290","115214","460603","20180730"
"01115460290","115214","460603","20180730"
"01115460290","115214","460603","20180730"
"01115460290","115214","460603","20180730"
"01115460290","115214","460603","20180730"
"01115460290","115214","460603","20180730"
"01115460290","115214","460603","20180730"
"01115460290","115214","460603","20180730"
"01115460290","115214","460603","20180730"
"01115460291","115215","460598","20180730"
"01115460291","115215","460598","20180730"
"01115460291","115215","460598","20180730"
"01115460291","115215","460598","20180730"
"01115460291","115215","460598","20180730"
"01115460291","115215","460598","20180730"
"01115460291","115215","460598","20180730"
"01115460291","115215","460598","20180730"
"01115460291","115215","460598","20180730"
"01115460291","115215","460598","20180730"
"01115460291","115215","460598","20180730"
"01115460291","115215","460598","20180730"
"01115460291","115215","460598","20180730"
"01115460291","115215","460598","20180730"
"01115460291","115215","460598","20180730"
"01115460291","115215","460598","20180730"
"01115460291","115215","460598","20180730"
"01115460291","115215","460598","20180730"
"01115460291","115215","460598","20180730"
"01115460291","115215","460598","20180730"
"01115460291","115215","460598","20180730"
"01115460291","115215","460598","20180730"
"01115460291","115215","460598","20180730"
"01115460291","115215","460598","20180730"
"01115460291","115215","460598","20180730"
"01115460291","115215","460598","20180730"
"01115460291","115215","460598","20180730"
"01115460291","115215","460598","20180730"
"01115460291","115215","460598","20180730"
"01115460291","115215","460598","20180730"
"01115460291","115215","460598","20180730"
"01115460291","115215","460598","20180730"
"01115460291","115215","460598","20180730"
"01115460291","115215","460598","20180730"
"01115460291","115215","460598","20180730"
"01115460291","115215","460598","20180730"
"01115460291","115215","460598","20180730"
"01115460291","115215","460598","20180730"
"01115460361","115068","460930","20180731"
"01115460361","115068","460930","20180731"
"01115460361","115068","460930","20180731"
"01115460361","115068","460930","20180731"
"01115460361","115068","460930","20180731"
"01115460361","115068","460930","20180731"
"01115460361","115068","460930","20180731"
"01115460361","115068","460930","20180731"
"01115460361","115068","460930","20180731"
"01115460361","115068","460930","20180731"
"01115460361","115068","460930","20180731"
"01115460361","115068","460930","20180731"
"01115460361","115068","460930","20180731"
"01115460361","115068","460930","20180731"
"01115460361","115068","460930","20180731"
"01115460361","115068","460930","20180731"
"01115460361","115068","460930","20180731"
"01115460361","115068","460930","20180731"
"01115460361","115068","460930","20180731"
"01115460361","115068","460930","20180731"
"01115460361","115068","460930","20180731"
"01115460361","115068","460930","20180731"
"01115460361","115068","460930","20180731"
"01115460361","115068","460930","20180731"
"01115460361","115068","460930","20180731"
"01115460361","115068","460930","20180731"
"01115460361","115068","460930","20180731"
"01115460361","115068","460930","20180731"
"01115460361","115068","460930","20180731"
"01115460361","115068","460930","20180731"
"01115460361","115068","460930","20180731"
"01115460361","115068","460930","20180731"
"01115460361","115068","460930","20180731"
"01115460361","115068","460930","20180731"
"01115460361","115068","460930","20180731"
"01115460361","115068","460930","20180731"
"01115460801","115244","460452","20180730"
"01115460801","115244","460452","20180730"
"01115460801","115244","460452","20180730"
"01115460801","115244","460452","20180730"
"01115460801","115244","460452","20180730"
"01115460801","115244","460452","20180730"
"01115460801","115244","460452","20180730"
"01115460801","115244","460452","20180730"
"01115460801","115244","460452","20180730"
"01115460801","115244","460452","20180730"
"01115460801","115244","460452","20180730"
"01115460801","115244","460452","20180730"
"01115460801","115244","460452","20180730"
"01115460801","115244","460452","20180730"
"01115460801","115244","460452","20180730"
"01115460801","115244","460452","20180730"
"01115460801","115244","460452","20180730"
"01115460801","115244","460452","20180730"
"01115460801","115244","460452","20180730"
"01115460801","115244","460452","20180730"
"01115460801","115244","460452","20180730"
"01115460801","115244","460452","20180730"
"01115460801","115244","460452","20180730"
"01115460801","115244","460452","20180730"
"01115460801","115244","460452","20180730"
"01115460801","115244","460452","20180730"
"01115460801","115244","460452","20180730"
"01115460801","115244","460452","20180730"
"01115460801","115244","460452","20180730"
"01115460801","115244","460452","20180730"
"01115460801","115244","460452","20180730"
"01115460801","115244","460452","20180730"
"01115460801","115244","460452","20180730"
"01115460801","115244","460452","20180730"
